wrestler_id,name,birthplace,gender,age,height,weight,career_start,career_end,promotion,rating,votes
23923,Cole Karter,"Charleston, West Virginia, USA",male,23.0,188.0,108.0,2020-01-01,,,4.88,24.0
926,Andre The Giant,"Coulommiers, Ile-de-Frances, Frankreich",male,,213.0,240.0,1966-01-25,1992-12-04,,7.75,339.0
145,Chris Alexander,"New Albany, Indiana, USA",male,,178.0,96.0,1998-05-22,,,,
24967,Dante Marquis Carter,"Virginia Beach, Virginia, USA",male,,,,,,,,
15355,Lily Thomas,"Memphis, Tennessee, USA",female,,,,,,,,
5151,Katsumasa Inoue,"Osaka, Japan",male,,170.0,80.0,2002-06-30,2009-04-06,,5.67,3.0
4116,Vickie Guerrero,"El Paso, Texas, USA",female,,163.0,64.0,2008-05-13,2014-06-23,,5.21,490.0
3410,Steve Wright,"Warrington, Cheshire, England, UK",male,,185.0,95.0,1969-01-01,1999-09-25,,9.08,26.0
94,Reggie White,"Chattanooga, Tennessee, USA",male,,197.0,136.0,,,,,
18969,Killer Kelly,"Lissabon, Portugal",female,31.0,165.0,58.0,2016-10-31,,5,7.34,64.0
5558,Mike Starbuck,USA,male,,190.0,120.0,,,,,
7058,Truth Magnum,"Seattle, Washington, USA",male,37.0,175.0,86.0,2008-01-26,,,6.6,10.0
7298,Gaagz The Gymp,"Chula Vista, California, USA",male,36.0,170.0,74.0,2007-01-01,,9,5.77,13.0
15886,Joe Turner,"Mobile, Alabama, USA",male,,,104.0,1957-01-01,,,,
6223,LJ Lawrence,"Detroit, Michigan, USA",male,,,109.0,1998-11-01,,,,
1865,Yoshiko Tamura,"Tokyo, Japan",female,,165.0,68.0,1994-09-15,2010-12-31,,9.18,11.0
267,Rie Tamada,"Yachiyo, Ibaraki, Japan",female,,158.0,57.0,1991-10-04,2004-08-22,,6.0,1.0
23460,Don Nakaya Nielsen,"Los Angeles, California, USA",male,,188.0,,,,,9.0,1.0
9043,Mike Stone,"Winnipeg, Manitoba, Canada",male,,190.0,121.0,1980-01-01,1998-01-01,,,
327,Ivan Putski,"Krakau, Kleinpolen, Polen",male,,175.0,110.0,1969-01-01,1987-01-01,,6.27,37.0
2501,Brandon Day,"Bridgewater, Virginia, USA",male,39.0,183.0,102.0,2000-01-01,,,,
17487,Natsupoi,"Yokohama, Kanagawa, Japan",female,28.0,150.0,47.0,2015-05-31,,745,8.53,118.0
4038,Tony Marino,"Rochester, New York, USA",male,,175.0,107.0,1956-01-31,1987-01-01,,7.0,1.0
25124,Hunter Grey,"Colorado, USA",male,33.0,190.0,137.0,2012-01-01,,,,
14925,Patrick Sammon,"Moate, Co. Westmeath, Ireland",male,,,,2012-02-01,,,,
5853,Mark Young,"Atlanta, Georgia, USA",male,,186.0,105.0,1986-01-01,1993-01-01,,5.5,4.0
91,Kazuyuki Fujita,"Funabashi, Chiba, Japan",male,52.0,182.0,115.0,1996-11-01,,8,7.18,65.0
5502,Chris Silvio Esq.,"Richmond, Virginia, USA",male,,170.0,70.0,2001-01-01,,9,7.0,2.0
11770,Terry Blaze,"Hamilton, Ontario, Canada",male,,167.0,66.0,2010-10-01,,,,
7573,Gregory Jarque,"Barcelona, Spanien",male,,,,,1962-01-01,,,
18479,Mari,"Tokyo, Japan",female,38.0,163.0,65.0,2016-01-31,,1780,8.33,3.0
5139,Tyler Hilton,"Baltimore, Maryland, USA",male,,190.0,108.0,,2012-01-01,,,
948,Christian York,"Rockaway Beach, New Jersey, USA",male,,180.0,98.0,1996-12-07,,,5.9,50.0
4127,Jeff Gaylord,"Des Moines, Iowa, USA",male,,190.0,118.0,1985-10-01,1998-01-01,,3.0,1.0
10389,Todd Becker,"Minneapolis, Minnesota, USA",male,,183.0,107.0,,,,,
1134,Baron Mikel Scicluna,Malta,male,,190.0,120.0,1953-01-01,1984-01-01,,6.22,9.0
4833,Johnny Starr,"Riverside, California, USA",male,39.0,,,1999-01-01,2012-01-01,,,
1320,Debra,"Tuscaloosa, Alabama, USA",female,,165.0,55.0,,,,3.0,96.0
3535,Fantasy,"Mexico City, Distrito Federal, Mexiko",male,36.0,,,2003-11-11,,78,,
19843,Randy Reign,"Toronto, Ontario, Canada",male,35.0,198.0,116.0,2014-01-01,,,,
10139,Ghost Shadow,"New Jersey, USA",male,,,,2001-01-01,,,,
708,BXL,"New York City, New York, USA",male,,170.0,71.0,1999-01-01,,919,4.27,11.0
3290,Jack Black,"Louisville, Kentucky, USA",male,,196.0,228.0,1997-01-01,,,2.0,4.0
403,Colorado Kid,"Nashville, Tennessee, USA",male,,191.0,105.0,1994-01-01,,,3.71,7.0
10693,Maki Narumiya,"Kumamoto, Japan",female,,163.0,58.0,2011-03-11,2016-03-25,,8.0,1.0
3025,Hard Boiled Haggerty,"Los Angeles, California, USA",male,,185.0,128.0,1952-01-01,1972-01-01,,,
3369,Frank Hester,USA,male,,183.0,114.0,,1976-07-26,,,
6318,Milenio,"Guadalajara, Jalisco, Mexiko",male,53.0,165.0,74.0,,,,,
17914,Masao Hanabatake,"Tokyo, Japan",male,25.0,170.0,90.0,2016-03-30,,,8.0,10.0
20015,Chati Yokouchi,"Aichi, Nagoya, Japan",male,,185.0,107.0,1961-01-01,1973-01-01,,,
5803,Rossy Moreno,"Mexico City, Distrito Federal, Mexiko",female,,166.0,69.0,1978-12-30,2020-02-14,,,
4089,Yumiko Hotta,"Kobe, Hyogo, Japan",female,56.0,168.0,69.0,1985-06-05,,,8.2,15.0
21544,Michael Richards,"Auckland, New Zealand",male,28.0,,97.0,,,7,3.5,2.0
4418,Snowman,"Germantown, Tennessee, USA",male,,,120.0,1982-01-01,1990-01-01,,2.5,2.0
759,Vampiro,"Thunder Bay, Ontario, Canada",male,56.0,190.0,113.0,1991-02-12,,,7.18,179.0
4024,Esther Moreno,"Mexico City, Distrito Federal, Mexiko",female,,153.0,59.0,1984-03-18,2021-09-19,,,
7632,Sultan Gargola,Mexiko,male,,,,1986-01-01,,,,
4624,Danshoku Dino,"Setoda, Hiroshima, Japan",male,46.0,179.0,105.0,2002-04-29,,118,8.17,63.0
15771,Don Kindred,"Boston, Massachusetts, USA",male,,185.0,98.0,,,,,
20267,Dom Kubrick,"La Puenta, California, USA",male,32.0,,,,,,10.0,1.0
5479,Kinta Tomoaka,"Hyogo, Japan",male,,169.0,77.0,2001-03-11,,,6.0,1.0
9214,Karl,"Roanoke, Virginia, USA",male,,178.0,,,2017-01-01,,,
945,Henry O. Godwinn,"Washington, USA",male,59.0,193.0,133.0,1989-01-01,,,3.96,97.0
324,Supreme Lee Great,"Wilkes-Barre, Pennsylvania, USA",male,,170.0,95.0,1999-05-22,2014-01-01,,,
10860,Aldo Bogni,"Buenos Aires, Argentinien",male,,,,,,,,
14003,Flyer,"Monclova, Coahuila, Mexiko",male,28.0,176.0,77.0,,,78,5.0,1.0
18960,Harry Wenzel,"Rottach-Egern, Bayern, Deutschland",male,,,,,,,,
13068,Kerry Awful,"Murfreesboro, Tennessee, USA",male,37.0,177.0,111.0,,,,8.0,1.0
23394,TOA,New Zealand,male,,192.0,,,,,,
3940,Jon Moxley,"Cincinnati, Ohio, USA",male,37.0,188.0,102.0,2004-06-01,,2287,8.61,1207.0
23798,Misa Kagura,"Morioka, Iwate, Japan",female,,153.0,53.0,2020-11-11,,2516,7.0,1.0
3585,Vix Crow,"Ponte Verde, Florida, USA",female,37.0,175.0,59.0,2006-01-01,2019-01-01,,4.59,402.0
5870,JR Hogg,"Lancaster, Ohio, USA",male,,183.0,175.0,1966-01-01,,,,
448,Adam Pearce,"Lake Forest, Illinois, USA",male,45.0,188.0,108.0,1996-05-16,2014-12-21,1,6.34,159.0
5168,Bob Griffin,"Jacksonville, Florida, USA",male,,185.0,104.0,1955-01-01,1990-07-29,,,
1006,Michael Modest,"Berkeley, California, USA",male,,178.0,102.0,1991-01-01,2017-01-01,,6.67,30.0
286,Orlando Jordan,"Salem, New Jersey, USA",male,49.0,193.0,113.0,2000-01-01,,,3.32,203.0
3892,HUB,"Shimada, Shizuoka, Japan",male,44.0,170.0,80.0,1999-03-02,,,7.5,18.0
6107,Abomination,"Georgia, USA",male,,214.0,228.0,,,,,
7216,Ethan Page,"Stoney Creek, Ontario, Canada",male,33.0,188.0,103.0,2006-11-12,,2287,7.12,211.0
26732,Angie Minelli,"Pittsburgh, Pennsylvania, USA",female,,173.0,69.0,1981-01-01,1987-01-01,,,
20007,Tetsuya Izuchi,"Tokyo, Japan",male,23.0,180.0,95.0,2016-10-31,,2965,7.14,7.0
25535,Mickey Sharpe,USA,male,,,,,1965-01-01,,,
3564,Angus Campbell,"Enniskillen County Fermanagh, Northern Ireland, UK",male,,193.0,135.0,1954-01-01,1982-01-01,,7.33,3.0
6496,Romeo Valentino,"Philadelphia, Pennsylvania, USA",male,,188.0,103.0,1990-07-11,2006-01-01,,,
7043,Bad Crew #2,"Philadelphia, Pennsylvania, USA",male,,,,1990-01-01,2007-01-01,,0.5,2.0
22978,Nate Bock,"San Jose, California, USA",male,29.0,,,,,,,
8354,Scorpio,"Atotonilco El Alto, Jalisco, Mexiko",male,,179.0,106.0,1968-05-03,,,7.0,1.0
13011,Gregory Sharpe,"San Fernando Valley, California, USA",male,,178.0,80.0,2009-10-02,,,,
608,Jerrelle Clark,"Cleveland, Ohio, USA",male,,168.0,80.0,2000-01-01,2011-10-29,,5.27,22.0
15958,Mr. Kleen,"Indiana, USA",male,,,118.0,,,,,
683,Tadao Yasuda,"Tokyo, Japan",male,,193.0,130.0,1994-02-24,2011-02-04,,3.63,27.0
22141,Shogun Jones,"Brooklyn, New York, USA",male,31.0,,,2018-01-01,,,,
1069,Demolition Smash,"Robbinsdale, Minnesota, USA",male,63.0,188.0,133.0,1982-01-01,,,6.17,136.0
4829,Justyn Glory,"Shohola, Pennsylvania, USA",male,44.0,183.0,95.0,,,,,
7792,Polly Star,"Monterrey, Nuevo Leon, Mexiko",female,52.0,158.0,65.0,1992-01-01,,,,
11474,Pete Austin,"Boston, Massachusetts, USA",male,,,127.0,,,,,
24598,Junya Matsunaga,"Tokorozawa, Saitama, Japan",male,27.0,176.0,94.0,2021-03-11,,13,6.0,1.0
14805,Tony Vargas,"Hayward, California, USA",male,39.0,,,,,,,
1255,Togi Makabe,"Sagamihara, Kanagawa, Japan",male,50.0,181.0,110.0,1997-02-15,,7,6.85,205.0
13977,Isaac Rosario,"Vega Alta, Puerto Rico, USA",male,,,,1973-01-01,2000-12-17,,,
4351,Pete Doherty,"Dorchester, Massachusetts, USA",male,,185.0,112.0,1977-01-01,1997-01-01,,5.5,6.0
24701,Bob Clay,"Muskogee, Oklahoma, USA",male,,,91.0,,,,,
4544,Hideki Hosaka,"Itoigawa, Niigata, Japan",male,,180.0,115.0,1991-08-07,2019-08-18,,,
4526,Maxx Justice,"San Jose, California, USA",male,,198.0,137.0,1994-01-01,,,,
861,Afa,Samoa,male,,188.0,148.0,1971-01-01,1994-05-22,,6.86,64.0
19596,Rude Boy Matt,"Darlington, Durham, England, UK",male,,180.0,91.0,2007-01-01,,,,
20468,Shinya Aoki,"Shizuoka, Japan",male,40.0,180.0,70.0,2014-04-27,,,7.86,21.0
23418,Freedom Ramsey,"Detroit, Michigan, USA",male,,,,,,,,
25060,Sean Sims,"Villa Rica, Georgia, USA",male,,,,,,,,
26583,Ronnie Knocks,"London, England, UK",female,,157.0,50.0,2016-05-29,,,,
2803,Vinny Lee Glamrock,"Lincoln, Nebraska, USA",male,,190.0,102.0,1997-01-01,,,,
22203,Palestina,"Las Vegas, Nevada, USA",female,,,,,,,7.0,1.0
15789,Kazusada Higuchi,"Monbetsu, Hokkaido, Japan",male,34.0,185.0,105.0,2014-11-29,,118,9.09,93.0
6894,Rudi Saturski,"Berlin, Deutschland",male,,180.0,105.0,1946-01-01,1975-08-08,,,
9202,Jun Nishikawa,"Morioka, Iwate, Japan",male,,180.0,85.0,2010-05-09,2011-09-14,,,
7193,Brick Bronsky,"Bethlehem, Pennsylvania, USA",male,,185.0,112.0,1985-01-01,1998-01-01,,,
5992,Dustin Rayz,"New Carlisle, Ohio, USA",male,,180.0,100.0,,2020-01-01,,,
22025,TAKU,Japan,male,40.0,170.0,75.0,2001-09-16,,,,
22967,Erica Leigh,"Richmond, Virginia, USA",female,,170.0,66.0,2018-01-01,,,,
7680,Billy Darnell,"Camden, New Jersey, USA",male,,,,1944-02-01,1961-01-01,,,
9694,Abismo Negro Jr.,"Estado de Mexico, Mexiko",male,32.0,175.0,87.0,2006-09-16,,,,
2452,Michiyoshi Ohara,"Matsumoto, Nagano, Japan",male,,177.0,105.0,1990-06-30,2008-06-13,,4.63,8.0
15112,Prayer,"Heroica Puebla de Zaragoza, Puebla, Mexiko",male,34.0,,,,,,,
752,Ricky Morton,"Nashville, Tennessee, USA",male,66.0,180.0,103.0,1977-01-01,,9,6.93,83.0
9722,Terry Rudge,"Dunstable, Bedfordshire, England, UK",male,,177.0,101.0,,,,9.0,2.0
18762,Karl Davis,"Ohio, USA",male,,188.0,,,,,,
20593,Logan Riegel,"Kansas City, Missouri, USA",male,31.0,175.0,78.0,,,,4.0,2.0
1700,Malakai Black,"Alkmaar, Nordholland, Niederlande",male,38.0,180.0,96.0,2002-07-18,,2287,8.42,644.0
7611,Luster The Legend,"Reno, Nevada, USA",male,41.0,195.0,112.0,2000-01-01,,,6.33,3.0
4525,Lou Perez,"Tampa, Florida, USA",male,,183.0,102.0,1988-01-01,1994-01-01,,,
9415,Hikari Minami,"Shinagawa, Tokyo, Japan",female,28.0,167.0,58.0,2006-02-12,,,7.0,1.0
1986,Vladimir Koloff,"Wilkesboro, North Carolina, USA",male,,194.0,132.0,1991-01-01,2001-01-01,,,
21002,James Tapia,"Minnesota, USA",male,,,84.0,2017-09-01,,,,
141,Eddie Gilbert,"Lexington, Tennessee, USA",male,,178.0,101.0,1979-02-10,1995-01-01,,7.12,42.0
11530,Julissa,Mexiko,female,,162.0,74.0,1992-02-10,,,,
1367,Vordell Walker,"Savannah, Georgia, USA",male,40.0,183.0,103.0,2001-03-18,,,5.0,3.0
464,Shane Helms,"Smithfield, North Carolina, USA",male,51.0,180.0,98.0,1990-07-06,,1,7.42,374.0
20457,Masked Mystery,Japan,male,,,,2005-12-03,,2628,,
3938,Tomohiko Hashimoto,"Nara, Japan",male,45.0,183.0,127.0,2000-04-14,,2165,6.0,2.0
2055,Johnny Rich,"Nashville, Tennessee, USA",male,64.0,185.0,112.0,1981-01-01,,,,
19617,Hanan,"Shimotsuke, Tochigi, Japan",female,18.0,167.0,59.0,2017-04-09,,745,6.56,64.0
5568,Troy Montour,"Toronto, Ontario, Canada",male,,195.0,100.0,,,,,
16968,Jessica Troy,"Newcastle, New South Wales, Australia",female,26.0,170.0,,2014-01-01,,,8.86,7.0
357,Nick Berk,"Philadelphia, Pennsylvania, USA",male,,178.0,90.0,1997-03-16,2019-01-01,,4.85,13.0
3409,Joe Cruz,"Charlotte, North Carolina, USA",male,,198.0,123.0,1985-01-01,,,3.0,1.0
4002,Randy Myers,"Calgary, Alberta, Canada",male,40.0,188.0,105.0,2000-07-30,,,8.0,1.0
772,Louie Spicolli,"San Pedro, California, USA",male,,180.0,117.0,1988-05-05,1998-02-09,,5.7,61.0
10342,Martin Marin,"Ciudad Nezahualcoyotl, Estado de Mexico, Mexiko",male,,183.0,130.0,,,,,
2042,Mariko Yoshida,"Onomichi, Hiroshima, Japan",female,,163.0,65.0,1988-10-10,2017-11-19,,9.16,32.0
17149,Volcano,"Ciudad Nezahualcoyotl, Estado de Mexico, Mexiko",male,32.0,195.0,140.0,2007-12-12,,,3.5,2.0
1867,Lance Jade,"Memphis, Tennessee, USA",male,,,,,,,,
1616,Tough Tom,"Sheboygan, Wisconsin, USA",male,,183.0,127.0,1986-01-01,2007-01-01,,3.67,3.0
10134,Aaron Lee,"Georgia, USA",male,,,102.0,2006-01-01,,,,
4832,Seth James,"Butler, Pennsylvania, USA",male,,185.0,114.0,1998-05-08,2010-01-01,,,
16372,Shiro Tomoyose,"Okinawa, Japan",male,,170.0,95.0,2015-05-30,2016-12-26,,,
511,Osamu Nishimura,"Tokyo, Japan",male,51.0,186.0,105.0,1991-04-21,,,8.69,51.0
7251,Black Abyss,"Mexicali, Baja California, Mexiko",male,50.0,185.0,100.0,1987-12-01,,,,
21353,Andrew Villalobos,"Sydney, New South Wales, Australia",male,32.0,,95.0,,,7,,
27197,Juventud Aerea,"Tampico, Tamaulipas, Mexiko",male,27.0,,,2010-01-01,,,,
3238,Jerry O,"New Haven, Connecticut, USA",male,,186.0,112.0,1982-01-01,1992-01-01,,8.5,2.0
13256,Gavin Daring,"Elizabethton, Tennessee, USA",male,,178.0,83.0,,,,,
23880,Nolan Edward,"Detroit, Michigan, USA",male,,,,2018-01-01,2021-01-01,,4.5,2.0
6562,Nube Roja,"Guadalajara, Jalisco, Mexiko",male,56.0,174.0,73.0,2004-01-01,,,,
8698,Frank Townsend,"Camden, New Jersey, USA",male,,,,,1965-05-15,,,
4207,MIKAMI,"Hamada, Shimane, Japan",male,49.0,163.0,72.0,1996-10-17,,,7.07,14.0
19619,Pinano Pipipipi,"Tokyo, Japan",female,,153.0,,2018-01-04,2019-04-05,,,
11198,Drew Adler,"Savannah, Georgia, USA",male,32.0,194.0,106.0,,,,,
26819,Daiki Yanagiuchi,"Tokyo, Japan",male,25.0,165.0,67.0,,,96,,
23925,Hayden Backlund,"Buffalo, New York, USA",male,,,85.0,,,,,
19186,Kavron Kanyon,"Weogufka, Alabama, USA",male,33.0,183.0,98.0,2015-08-06,,,,
10604,Seth Green,"Philadelphia, Pennsylvania, USA",male,,,,,,,,
6358,Rockford 2001,"Esterhazy, Saskatchewan, Canada",male,,183.0,97.0,,,,,
4448,Eric Shelley,"Montreal, Quebec, Canada",male,,,95.0,,,,3.33,3.0
9075,Chief Kit Fox,"Anadarko, Oklahoma, USA",male,,183.0,106.0,,,,,
16125,King Rocker Jr.,"Heroica Puebla de Zaragoza, Puebla, Mexiko",male,33.0,,,,,,,
862,Davey Boy Smith,"Manchester, England, UK",male,,180.0,122.0,1978-01-01,2002-05-17,,8.42,388.0
5214,Mark Haskins,"Oxford, South East England, England, UK",male,35.0,170.0,75.0,2006-07-22,,,8.36,109.0
14786,Westin Blake,"San Marcos, Texas, USA",male,35.0,185.0,109.0,2011-01-01,,,5.37,87.0
5334,Magno,"El Paso, Texas, USA",male,38.0,185.0,98.0,1999-01-01,,,2.45,11.0
5989,Kimo,"Waynesburg, Pennsylvania, USA",male,47.0,180.0,120.0,2006-01-01,,,,
8524,Jody Kristofferson,"Maui, Hawaii, USA",male,38.0,186.0,120.0,2008-11-08,,,7.0,2.0
181,Dory Funk Jr.,"Amarillo, Texas, USA",male,82.0,188.0,115.0,1963-01-10,,,8.59,95.0
1839,Frank Martinez,"Puerto Rico, USA",male,,,,,,,,
16403,Tetsuya Nakazato,"Kanagawa, Japan",male,41.0,180.0,110.0,2005-01-01,,,,
7782,Russ Jones,"Elkhart, Indiana, USA",male,34.0,183.0,100.0,2006-01-01,,,7.0,1.0
1347,Peter Maivia,Samoa,male,,185.0,109.0,1960-01-01,1982-02-11,,8.0,7.0
7423,Jerry Faith,"Memphis, Tennessee, USA",male,,,,1991-08-16,,,,
10574,Jim Grabmire,"Pennsylvania, USA",male,,198.0,110.0,,,,,
13162,Hombre Montana,Kroatien,male,,,147.0,,,,,
12929,Johnny Knieval,"Sullivan Gardens, Tennessee, USA",male,,180.0,80.0,2007-04-01,2016-01-01,,,
7691,Kenshin Chikano,"Hiroshima, Japan",male,39.0,180.0,80.0,2008-12-22,,1772,6.0,1.0
5106,Ciclon Negro,"San Felipe, Venezuela",male,,185.0,114.0,1956-01-01,,,10.0,1.0
1329,Tony DeNucci,"Elk River, Minnesota, USA",male,58.0,183.0,111.0,1988-01-01,,,,
17969,Tiger Ruas,"Rio de Janeiro, Rio de Janeiro, Brasilien",male,41.0,180.0,100.0,2016-07-08,,,7.82,17.0
5797,KAI,"Yokohama, Kanagawa, Japan ",male,40.0,177.0,100.0,2007-02-22,,96,7.55,49.0
461,Jimmy Snuka,Fiji Inseln,male,,183.0,114.0,1970-01-01,2015-01-01,,5.93,165.0
9998,Bugambilia,"Mexico City, Distrito Federal, Mexiko",male,38.0,180.0,75.0,2008-02-10,,,,
1225,Arashi,"Moriguchi, Osaka, Japan",male,61.0,190.0,146.0,1987-03-31,,,5.36,14.0
4580,Masao Orihara,"Ora, Gunma, Japan",male,54.0,175.0,85.0,1990-02-22,,645,7.44,9.0
3840,Tomoka Nakagawa,"Asahikawa, Hokkaido, Japan",female,,155.0,57.0,2005-01-23,2015-04-12,,6.89,9.0
8962,Kevin Krueger,"Wisconsin, USA",male,,183.0,102.0,1990-01-01,2009-01-01,,,
21150,"Tristan Thorne, Clayton Bloodstone","Mustang, Oklahoma, USA",male,26.0,,,2017-02-18,,,8.5,2.0
1575,Akio Sato,"Kawakami, Hokkaido, Japan",male,,180.0,105.0,1970-11-13,1996-01-01,,4.5,22.0
2340,Giant Titan,"Tokyo, Japan",male,,211.0,158.0,,,,5.33,6.0
4224,Enson Inoue,"Honolulu, Hawaii, USA",male,,180.0,100.0,1998-12-11,2007-01-14,,,
13077,Levi Shapiro,"California, USA",male,,185.0,94.0,,,,6.33,3.0
5876,Red Tyler,"Minneapolis, Minnesota, USA",male,,185.0,111.0,,,,3.0,1.0
6410,Karl Malone,"Summerfield, Louisiana, USA",male,,206.0,116.0,,,,,
586,Dos Caras,"San Luis Potosi, Mexiko",male,72.0,178.0,96.0,1970-01-06,,,9.0,17.0
8072,Brubaker,"Bloomington, Illinois, USA",male,,178.0,102.0,2007-01-01,,,,
1601,Nathan Graves,"Malibu, California, USA",male,,185.0,83.0,1998-01-01,,,,
13674,Duke Hudson,"Adelaide, South Australia, Australia",male,34.0,196.0,115.0,2006-04-28,,1,6.74,38.0
8723,Chucky,Mexiko,male,,105.0,43.0,,,,,
274,Bobby Duncum Jr.,"Amarillo, Texas, USA",male,,201.0,135.0,1992-09-01,,,5.2,25.0
13262,Red Eagle,"Lissabon, Portugal",male,32.0,176.0,78.0,2007-01-01,,,6.67,3.0
956,Chad Collyer,"Liberty, Indiana, USA",male,,174.0,97.0,1997-12-06,2016-01-01,,6.43,40.0
9259,Dexter Lumis,"Jacksonville, Florida, USA",male,39.0,189.0,109.0,2007-09-21,,1,6.03,150.0
12844,Rocky Lobo,"Tulancingo, Hidalgo, Mexiko",male,28.0,171.0,74.0,2007-12-12,,,5.0,1.0
11680,El Divino,"Guadalajara, Jalisco, Mexiko",male,34.0,,,2009-09-01,,,,
3353,Pamela Paulshock,"Baltimore, Maryland, USA",female,,160.0,50.0,,,,10.0,1.0
4211,Sonny Rogers,"Chicago, Illinois, USA",male,,180.0,102.0,1980-05-01,2005-01-01,,,
3322,El Solitario,"Yahualica, Jalisco, Mexiko",male,,182.0,95.0,1960-01-01,1986-03-01,,9.33,9.0
1795,Kon,"Boston, Massachusetts, USA",male,43.0,190.0,111.0,2001-01-01,,5,5.2,123.0
2956,Scotty Thompson,"Hamilton, Ontario, Canada",male,,183.0,103.0,,,,,
23673,Ren Ayabe,"Saitama, Japan",male,26.0,200.0,110.0,2020-09-02,,2516,6.5,2.0
3970,Portia Perez,"Ottawa, Ontario, Canada",female,,157.0,55.0,2003-12-01,2015-10-11,,7.73,40.0
19915,Stella Grey,"Philadelphia, Pennsylvania, USA",female,,157.0,,2017-07-15,,,,
7149,Scotty O'Shea,"Hamilton, Ontario, Canada",male,,175.0,95.0,2003-02-01,2021-10-09,,8.0,1.0
8462,Brandi Mae,"Spivey, Kansas, USA",female,,,,1987-01-01,1991-01-01,,,
10093,John Walter Da Silva,"Pukekohe, South Auckland, New Zealand",male,,191.0,119.0,1958-01-01,1977-01-01,,,
10191,Thunderkitty,"Gulfport, Mississippi, USA",female,,163.0,68.0,2009-01-01,,,4.64,14.0
3664,Dirtbike Kid,"London, England, UK",male,,184.0,74.0,1994-04-11,2000-01-01,,1.7,20.0
15785,Joey Silver,"Newark, Delaware, USA",male,,178.0,75.0,2013-01-01,,,,
9263,Maxx Muscle,"Texas, USA",male,,194.0,150.0,1992-01-01,2002-01-01,,2.4,10.0
3265,Takashi Sasaki,"Ichinoseki, Iwate, Japan",male,48.0,177.0,90.0,1996-09-15,,602,8.89,37.0
2170,Neal Koloff,"Myrtle Beach, South Carolina, USA",male,,185.0,101.0,,,,,
10713,Kevin Kardashian,"Goodlettsville, Tennessee, USA",male,,,,2008-09-01,,,,
479,Arn Anderson,"Rome, Georgia, USA",male,64.0,183.0,114.0,1982-01-01,1997-01-27,2287,8.48,340.0
1327,Franz Schuhmann,"Linz, Oberösterreich, Österreich",male,,180.0,106.0,1985-01-01,2019-07-05,,7.71,21.0
17486,Nao Kakuta,"Chiba, Japan",female,36.0,161.0,,2015-05-31,,,7.4,20.0
19422,Yuki Kamifuku,"Kanagawa, Japan",female,30.0,173.0,53.0,2017-08-26,,,6.63,40.0
23662,Joeasa,"Georgia, USA",male,27.0,,,,,,,
26569,Mark Billington,"Golborne, Wigan, England, UK",male,20.0,,,,,22,,
13163,Andy Wu,"Amagasaki, Hyogo, Japan",male,,171.0,80.0,2012-07-15,,,6.0,1.0
17499,Sunny Dhinsa,"Abbotsford, British Columbia, Canada",male,30.0,188.0,123.0,2015-04-04,,,6.2,66.0
2522,Red Bastien,"Bottineau, North Dakota, USA",male,,183.0,110.0,1950-01-01,1979-01-01,,7.14,7.0
16218,Tyson la Bestia,"Mexico City, Distrito Federal, Mexiko",male,,185.0,100.0,,,,3.0,1.0
379,Kane,"Madrid, Spanien",male,56.0,208.0,147.0,1992-06-18,,1,8.12,1109.0
6174,Jack Sloan,"Cornerbrook, Newfoundland, Canada",male,38.0,183.0,95.0,2006-01-01,,,,
22512,Mazzerati,"West Hills, California, USA",female,32.0,155.0,53.0,,,,5.0,1.0
45,Bull Schmitt,"Coffeyville, Kansas, USA",male,,201.0,125.0,1996-11-22,2015-01-01,,,
8477,Chad Hart,"Texas, USA",male,,183.0,95.0,1996-01-01,,,,
10078,Lee Hunter,"Tipton, West Midlands, England, UK",male,,175.0,81.0,2001-01-01,,,8.33,6.0
5170,Brett Sawyer,"Orlando, Florida, USA",male,,175.0,102.0,1976-01-01,1998-01-01,,6.0,2.0
22095,Dani Jordyn,"Atlanta, Georgia, USA",female,,,,2017-02-07,,,8.0,1.0
7709,Cesar Dantes,"Guadalajara, Jalisco, Mexiko",male,,173.0,,1988-01-01,,,,
15195,Alicia,"Chihuahua, Chihuahua, Mexiko",female,36.0,151.0,48.0,2011-11-25,,,,
25517,Myles Borne,"Wilmington, North Carolina, USA",male,,,,2022-06-07,,1,6.0,2.0
12436,Smaker,"Guadalajara, Jalisco, Mexiko",male,32.0,176.0,87.0,2006-01-01,,,,
4586,Takuya Sugawara,"Odate, Akita, Japan",male,39.0,178.0,90.0,2001-12-02,,13,4.67,15.0
18006,Demitrius Bronson,"Kent, Washington, USA",male,,180.0,98.0,,,,7.0,2.0
1444,Mitsuo Momota,"Tokyo, Japan",male,74.0,173.0,92.0,1970-11-17,,,4.58,33.0
24561,Leo Sparrow,"Long Island, New York, USA",male,24.0,175.0,73.0,2021-06-21,,,,
9506,Bobby Fields,"Osage County, Oklahoma, USA",male,,,,1950-01-01,1979-01-01,,,
15125,Ray Lyn,"Pittsburgh, Pennsylvania, USA",female,34.0,162.0,50.0,2013-01-01,,,5.56,9.0
5105,Kelly Kiniski,"Calgary, Alberta, Canada",male,,190.0,118.0,1980-08-01,1987-01-01,,5.0,1.0
12392,Dave Scott,"West Virginia, USA",male,,196.0,112.0,2000-03-18,,,,
7887,Zack Salvation,"Charlotte, North Carolina, USA",male,,,,,2013-04-27,,,
